gov_id,english_name,chinese_name,address,district,latitude,longitude,email,telephone,fax,placement_type,valid_license_since
1968|Yuk Fai Employment Agency|旭輝僱傭公司|Shop 214, Level 2, Metro City, Phase I, Tseung Kwan O, New Territories|Sai Kung District|lat: 22.3119357|lng: 114.2568776| | | |Foreign Domestic Helpers|2013
1971|CMAK Consultancy|None|Ground floor, Block 19, Hillwood Phase 1, 320 Hung Tso Tin Tsuen, Shap Pat Heung, Yuen Long, New Territories|Yuen Long District|lat: 22.3964280|lng: 114.1094970|hk_jobs08@yahoo.com|54043942|54043942|Foreign Domestic Helpers, Local Domestic Helpers|2013
1987|GLORY BRIGHT CONSULTANTS COMPANY|煇煌顧問公司|1st floor, Winner Mansion, 691A Nathan Road, Mong Kok, Kowloon|Yau Tsim Mong District|lat: 22.3199506|lng: 114.1689684| | | |Foreign Domestic Helpers, Local Domestic Helpers, Office Staff / Executive Search|2013
1996|Maria's Employment Limited|瑪麗亞僱傭有限公司|Flat 9, Block E, 10th floor, Ka Ming Court, 688-690 Castle Peak Road, Lai Chi Kok, Kowloon|Sham Shui Po District|lat: 22.3381547|lng: 114.1466293|mariaconsultant611@gmail.com|61938669|35689275|Foreign Domestic Helpers|2013
1998|LINK HEART EMPLOYMENT|滙心僱傭|Room 5D, Ground floor, Ninth Street, Tai Wai Village, Tai Wai, Sha Tin, New Territories|Sha Tin District|lat: 22.3759410|lng: 114.1786260|linkheartemployment@live.hk|27904088|34832018|Foreign Domestic Helpers, Local Domestic Helpers|2013
2001|FAVOR MAID EMPLOYMENT AGENCY|非凡女傭專門店|Room 506, Rear Portion, 13th floor, Nathan Apartments, 506-508 Nathan Road, Yau Ma Tei, Kowloon|Yau Tsim Mong District|lat: 22.3120233|lng: 114.1710489|gpedanny@biznetvigator.com|27893218|27877518|Foreign Domestic Helpers|2013
2004|ENDURANCE EMPLOYMENT AGENCY|永恒僱傭中心|Room 1802, 18th floor, NPAC, 10 North Point Road, North Point, Hong Kong|Eastern District|lat: 22.2914263|lng: 114.1967664|endurancee@gmail.com|93785615|23466908|Foreign Domestic Helpers, Local Domestic Helpers|2013
2007|S & B Employment & Travel Centre|善恩僱傭中心|Room 305, 2nd floor, Block A, Wah Wai Industrial Building, 1-7 Wo Heung Street, Fo Tan, New Territories|Sha Tin District|lat: 22.3964796|lng: 114.1974365|sb@sctac.com|22648338|23326320|Foreign Domestic Helpers, Local Domestic Helpers|2013
2009|NEW FORSEE EMPLOYMENT AGENCY|新願僱傭中心|Room 1522-23, 15th floor, Hollywood Plaza, 610 Nathan Road, Mong Kok, Kowloon|Yau Tsim Mong District|lat: 22.3169020|lng: 114.1702141|adachan@newwishhk.com|25770900|25770187|Foreign Domestic Helpers|2013
2015|J & G Happy Maids Employment Agency and General Merchandising|None|Shop 283, 2nd floor, CKE Shopping Mall, 36-44 Nathan Road, Tsim Sha Tsui, Kowloon|Yau Tsim Mong District|lat: 22.2963951|lng: 114.1728110| | | |Foreign Domestic Helpers, Local Domestic Helpers|2013
2016|GRACEFUL TRAVEL COMPANY|恩路行|Shop 25D, Ground floor, Fortress Tower, 250 King's Road, North Point, Hong Kong|Eastern District|lat: 22.3964280|lng: 114.1094970|gracefultravel77@yahoo.com.hk|39165043|21844439|Foreign Domestic Helpers|2013
2046|S & L EMPLOYMENT AGENCY|S & L 僱傭公司|Room A, 6th floor, Kamwa Building, 382-388 Des Voeux Road West, Shek Tong Tsui, Hong Kong|Central and Western District|lat: 22.2867889|lng: 114.1372900|sandlmaid@yahoo.com.hk|21541154|21540054|Foreign Domestic Helpers|2014
2050|Hong Kong Financial Talent Consultant Company Limited|香港金融智庫諮詢有限公司|Flat C, 9th floor, Max Share Centre, 373 King's Road, North Point, Hong Kong|Eastern District|lat: 22.2909085|lng: 114.1979171| | | |Foreign Domestic Helpers, Local Domestic Helpers|2014
2051|Hong Kong Financial Talent Consultant Company Limited|香港金融智庫諮詢有限公司|7th floor, Kowloon Building, 555 Nathan Road, Mong Kok, Kowloon|Yau Tsim Mong District|lat: 22.3141265|lng: 114.1701844| | | |Foreign Domestic Helpers, Local Domestic Helpers|2014
2052|Hong Kong Financial Talent Consultant Company Limited|香港金融智庫諮詢有限公司|Room 2301, 23rd floor, Futura Plaza, 111-113 How Ming Street, Kwun Tong, Kowloon|Kwun Tong District|lat: 22.3118839|lng: 114.2244025| | | |Foreign Domestic Helpers, Local Domestic Helpers|2014
2068|SUKI EMPLOYMENT SERVICE COMPANY|得益僱傭公司|Unit C, 17th floor, Wang Cheong Commercial Building, 251 Reclamation Street, Yau Ma Tei, Kowloon|Yau Tsim Mong District|lat: 22.3144092|lng: 114.1685942| | | |Foreign Domestic Helpers|2014
2108|R&E; Employment Agency|均芷僱傭服務公司|Shop 78A, Ground floor, Block 13, City Garden Shopping Centre, North Point, Hong Kong|Eastern District|lat: 22.2884683|lng: 114.1928030| |94656322| |Foreign Domestic Helpers|2014
2124|FAI SING (HONG KONG) LIMITED|輝昇(香港)有限公司|Flat B4, 15th floor, Pearl City Mansion, 22-36 Paterson Street, Causeway Bay, Hong Kong|Wan Chai District|lat: 22.2809926|lng: 114.1858675|mao-hoosen@yahoo.com.tw|27084038|39933850|Foreign Domestic Helpers|2014
2129|Unlimited Source Co.|全達公司|Shop C50, 2nd floor, Tsuen Fung Centre, 144-172 Castle Peak Road, Tsuen Wan, New Territories|Tsuen Wan District|lat: 22.3715348|lng: 114.1192370|pwshunfong@biznetvigator.com| | |Foreign Domestic Helpers|2014
2131|First Choice Employment Agency Centre|傭之選僱傭服務中心|Room 2046, 2nd floor, Causeway Bay Commercial Building, 1-5 Sugar Street, Causeway Bay, Hong Kong|Wan Chai District|lat: 22.2799780|lng: 114.1864365|sheunfu2000@yahoo.com.hk|97311392| |Foreign Domestic Helpers|2014
2147|GUARDIAN EMPLOYMENT AGENCY|家護僱傭|Unit 2619, 26th floor, Golden Era Plaza, 39 Sai Yee Street, Mong Kok, Kowloon|Yau Tsim Mong District|lat: 22.3183611|lng: 114.1717301|guardian.employment@yahoo.com|31884262/ 61301254|31884261|Foreign Domestic Helpers, Local Domestic Helpers|2014
2153|JOIN-UP|None|Shop C9, 1st floor, Planet Square, 1-15 Tak Man Street, Hung Hom, Kowloon|Kowloon City District|lat: 22.3064047|lng: 114.1873960|js-employment@hotmail.com|28702188|28703933|Foreign Domestic Helpers|2014
2154|JOIN-UP|None|Shop C3, 1st floor, Planet Square, 1-15 Tak Man Street, Hung Hom, Kowloon|Kowloon City District|lat: 22.3064781|lng: 114.1874513|enquiry@join-up.com|25235838|25291600|Foreign Domestic Helpers|2015
2156|FIORI MEGA STAR EMPLOYMENT AGENCY LIMITED|None|Shop 3, Ground floor, Shing To Building, 32-36 Tai Po Road, Sham Shui Po, Kowloon|Sham Shui Po District|lat: 22.3275455|lng: 114.1675998|info@maidbest.com.hk|96815269|31739059|Foreign Domestic Helpers|2014
2164|UNITED FAMILY EMPLOYMENT AGENCY|None|Room 501, 5th floor, 168 Sai Yeung Choi Street, Mong Kok, Kowloon|Yau Tsim Mong District|lat: 22.3207615|lng: 114.1698871|unitedfamilyagency@yahoo.com.hk|23809353|23932096|Foreign Domestic Helpers, Local Domestic Helpers|2014
2170|Easy Maid Employment Agency Limited|好傭易有限公司|Shop 104, 1st floor, Lik Sang Plaza, 269 Castle Peak Road, Tsuen Wan, New Territories|Tsuen Wan District|lat: 22.3730140|lng: 114.1164540|morris_easymaid@gmail.com|28327898|28329116|Foreign Domestic Helpers|2014
2184|CHAMPION EMPLOYMENT|冠譽僱傭|Flat M11, Ground floor, Tai Po Hui Market, Tai Po Complex, 8 Heung Sze Wui Street, Tai Po, New Territories|Tai Po District|lat: 22.4461467|lng: 114.1665236|nk.tommychow@gmail.com|91463388|26382851|Foreign Domestic Helpers|2014
2190|BONBON EMPLOYMENT AGENCY CENTRE|幫幫僱傭中心|Shop C9E, 1st floor, Richly Plaza Kingswood Villas, 1 Tin Wu Road, Tin Shui Wai, New Territories|Yuen Long District|lat: 22.4512860|lng: 114.0008480|bonbon.maid@gmail.com|24991444| |Foreign Domestic Helpers|2014
2194|Rising Sun Employment Agency|旭日僱傭|Room 501, 5th floor, General Commercial Building, 156-164 Des Voeux Road Central, Central, Hong Kong|Central and Western District|lat: 22.2854872|lng: 114.1542308|risingsunagency@yahoo.com.hk|25410667|35202170|Foreign Domestic Helpers|2014
2201|KINGDOM & POWER EMPLOYMENT CENTRE LIMITED|國權僱傭中心有限公司|Ground floor, 173 Kowloon City Road, To Kwa Wan, Kowloon|Kowloon City District|lat: 22.3213086|lng: 114.1903867|info@knp.hk|27151177|83430599|Foreign Domestic Helpers, Local Domestic Helpers|2014
2211|Tomato Employment Service Co. Limited|蕃茄僱傭中心有限公司|Shop 3073, 3rd floor, Kar Shing Shopping Centre, 17 Kau Yuk Road, Yuen Long, New Territories|Yuen Long District|lat: 22.4427237|lng: 114.0272673| | | |Foreign Domestic Helpers, Local Domestic Helpers|2014
2220|SZE YUEN AGENCY CO|思源僱傭中心|Shop 128, Ground floor, Man Bo Building, 2 Tsing Hoi Circuit, Tuen Mun, New Territories|Tuen Mun District|lat: 22.3893336|lng: 113.9797971| | | |Foreign Domestic Helpers|2014
2221|Dickson Employment Agency|匯信僱傭中心|Room B, 15th floor, Shing Hing Commercial Building, 21-27 Wing Kut Street, Sheung Wan, Hong Kong|Central and Western District|lat: 22.2851275|lng: 114.1541641|wsj73@hotmaill.com|95221199| |Foreign Domestic Helpers|2014
2222|MANDA EMPLOYMENT LIMITED|萬達僱傭有限公司|Room 1003, 10th floor, Kwong Wah Plaza, 11 Tai Tong Road, Yuen Long, New Territories|Yuen Long District|lat: 22.4440185|lng: 114.0294675|info@mandaemployment.com|24734307|24702598|Foreign Domestic Helpers|2014
2232|OEC OVERSEAS EMPLOYMENT CENTRE|None|Room 403, 4th floor, On Lok Yuen Building, 25 Des Voeux Road Central, Central, Hong Kong|Central and Western District|lat: 22.2828250|lng: 114.1574070|kitman1000@yahoo.com|25212282| |Foreign Domestic Helpers|2014
2250|HOME CARE EMPLOYMENT AGENCY LIMITED|家亮僱傭有限公司|Shop 6A, Ground floor, Hang Fu Building, 38 Yau San Street, Yuen Long, New Territories|Yuen Long District|lat: 22.4426901|lng: 114.0307150|evashum@homecareagency.com.hk|91925079|26739277|Foreign Domestic Helpers|2015
2256|KEEN MANAGEMENT COMPANY LIMITED|一樂管理有限公司|Ground floor, No. 239, DD 253, Lot 471 SA, Sam Long,Tseng Lan Shue, Sai Kung, New Territories|Sai Kung District|lat: 22.3336470|lng: 114.2381920|keenmail.keen@gmail.com|95674456| |Foreign Domestic Helpers|2014
2272|CHAN'S ASIA RECRUITMENT CENTRE|兆暉僱傭中心|Shop 21A, 1st floor, Richland Garden Shopping Arcade, 138 Wu Chui Road, Tuen Mun, New Territories|Tuen Mun District|lat: 22.3730830|lng: 113.9641550|chanasia_tuenmun@yahoo.com|23274988|23274822|Foreign Domestic Helpers|2014
2282|HAVE MAID EMPLOYMENT AGENCY|好好僱傭中心|Shop 58, Ground floor, Whampoa 108 Shopping Arcade, 19-23 Man Tai Street, Hung Hom, Kowloon|Kowloon City District|lat: 22.3065986|lng: 114.1879659| | | |Foreign Domestic Helpers|2014
2283|APIK EMPLOYMENT AGENCY|安盛僱傭公司|Flat A1, 8th floor, Central Mansion, 270-276 Queen's Road Central, Sheung Wan, Hong Kong|Central and Western District|lat: 22.2845323|lng: 114.1508487|www.apik.com.hk|35202208|35202210|Foreign Domestic Helpers, Local Domestic Helpers|2014
2286|Good Win Consultant Services Limited|百順顧問服務有限公司|Shop C8B, Ground floor, Merlin Centre, 55 Po On Road, Sham Shui Po, Kowloon|Sham Shui Po District|lat: 22.3367824|lng: 114.1600424| | | |Foreign Domestic Helpers, Local Domestic Helpers|2014
2287|KINFUNG EMPLOYMENT AGENCY|建豐僱傭代理公司|Shop 1103, 1st floor, Smiling Shaukeiwan Plaza, 17 Nam Hong Street, Shau Kei Wan, Hong Kong|Eastern District|lat: 22.2777730|lng: 114.2261420|aasperonagency@gmail.com|26709999|26176666|Foreign Domestic Helpers|2014
2289|GRANDE EMPLOYMENT CENTRE|君宜僱傭中心|Shop D27, 1st floor, Planet Square, 1-15 Tak Man Street, Hung Hom, Kowloon|Kowloon City District|lat: 22.3064781|lng: 114.1874513| | | |Foreign Domestic Helpers|2014
2292|FIRST CAPITAL RESOURCES GROUP LIMITED|None|Shop 3, Ground floor, Shing To Building, 32-36 Tai Po Road, Sham Shui Po, Kowloon|Sham Shui Po District|lat: 22.3275455|lng: 114.1675998|info@maidbest.com.hk|23709882|31739059|Foreign Domestic Helpers|2014
2310|S & P Employment Centre|家之寶僱傭中心|Shop 123-4A, Podium floor, Stage 4, 95 Broadway, Mei Foo Sun Chuen, Mei Foo, Kowloon|Sham Shui Po District|lat: 22.3366356|lng: 114.1402195|maggie@snpagency.com.hk|29914183|29914693|Foreign Domestic Helpers, Local Domestic Helpers|2014
2319|Wecarehelpers Employment Agency|家傭軒僱傭服務中心|Room 2805, 28th floor, Hong Kong Plaza, 188 Connaught Road West, Sai Wan, Hong Kong|Central and Western District|lat: 22.2870384|lng: 114.1359074|oisun2000@gmail.com|60861984| |Foreign Domestic Helpers|2014
2326|VIGOR COMPANY|宏豐行|Shop 20, 2nd floor, Hop Yick Commercial Centre, 33 Hop Choi Street, Yuen Long, New Territories|Yuen Long District|lat: 22.4424569|lng: 114.0300934| | | |Foreign Domestic Helpers, Local Domestic Helpers|2014
2331|THE HELPER EMPLOYMENT AGENCY LIMITED|樂禧海外僱傭有限公司|Suite 1107-8, 11th floor, Summit Insurance Building, 789 Nathan Road, Prince Edward, Kowloon|Yau Tsim Mong District|lat: 22.3259419|lng: 114.1677560|info@thehelper.com.hk|27289001|27289039|Foreign Domestic Helpers|2015
2357|FUN TOP EMPLOYMENT SERVICE COMPANY|樂滿僱傭公司|Shop 336, Level 4, Sceneway Plaza, 8 Sceneway Road, Lam Tin, Kowloon|Kwun Tong District|lat: 22.3069993|lng: 114.2335972|funtop888@yahoo.com.hk|27720086|27720087|Foreign Domestic Helpers|2015
2387|KING BEST HOLDINGS LIMITED|萬邦集團有限公司|Unit 4, 10th floor, Hua Qin International Building, 340 Queen's Road Central, Central, Hong Kong|Central and Western District|lat: 22.2856654|lng: 114.1494746|kingbesthk@gmail.com|28510198|25494838|Foreign Domestic Helpers|2015
2402|TACKLE STAR|星韻|Shop 37, Ground floor, Beverly Garden Commercial Centre, 1 Tong Ming Street, Tseung Kwan O, New Territories|Sai Kung District|lat: 22.3107324|lng: 114.2623773|ts3268hk@gmail.com|39923378|37475880|Foreign Domestic Helpers, Local Domestic Helpers|2015
2403|CAREGIVER CO.|佳選僱傭公司|2nd floor, Dah Sing Life Building, 99 Des Voeux Road Central, Central, Hong Kong|Central and Western District|lat: 22.2848120|lng: 114.1558004|caregiver-@hotmail.com|22875079| |Foreign Domestic Helpers, Local Domestic Helpers|2015
2412|Modern Employment Agency Company|現代僱傭中心|Shop 81, Ground floor, Block 1-3, City Garden, 233 Electric Road, North Point, Hong Kong|Eastern District|lat: 22.2909785|lng: 114.1948386| | | |Foreign Domestic Helpers, Local Domestic Helpers|2015
2424|CAREHOUSE EMPLOYMENT COMPANY|恆信僱傭公司|Shop 19, 1st floor, Lai Bo Building, 2 Tsing Ho Square, Tuen Mun, New Territories|Tuen Mun District|lat: 22.3880423|lng: 113.9791510|carehouse.grace@gmail.com|92833559|24588266|Foreign Domestic Helpers|2015
2431|GLORY SKY EMPLOYMENT CO.|卓天僱傭|Shop 45A, Ground floor, Yue Man Centre, 300-302 Ngau Tau Kok Road, Kwun Tong, Kowloon|Kwun Tong District|lat: 22.3142670|lng: 114.2230190|cebtainbest888@yahoo.com.hk|21771673|21771665|Foreign Domestic Helpers|2015
2446|520 Employment Agency|520 僱傭|Shop 13, Ground floor, Cheong Sing Building, 3 Wang Fat Path, Yuen Long, New Territories|Yuen Long District|lat: 22.4421230|lng: 114.0302060|agency520@yahoo.com|37554115|37554114|Foreign Domestic Helpers, Imported Worker, Local Domestic Helpers|2015
2455|DIANA Human Resources|戴安娜人力資源公司|Room 1217, 12th floor, Nan Fung Centre, 264-298 Castle Peak Road, Tsuen Wan, New Territories|Tsuen Wan District|lat: 22.3738049|lng: 114.1163548|diana18tjia@yahoo.com|36210231|35851669|Foreign Domestic Helpers, Local Domestic Helpers|2015
2459|Emperor Tai Po Employment Co.|英皇大埔僱傭|No. 143, 1st floor, Pauline Building, 9-15 Heung Sze Wui Street, Tai Po, New Territories|Tai Po District|lat: 22.4469675|lng: 114.1662985|taipoparadise@yahoo.com.hk|26385757|26385798|Foreign Domestic Helpers|2015
2481|MAIDSDOT.COM LIMITED|亞太僱傭聯盟有限公司|Room 1503, 15th floor, Yue Shing Commercial Building, 15 Queen Victoria Street, Central, Hong Kong|Central and Western District|lat: 22.2835090|lng: 114.1555226|sin@maidsdot.com|28828880|25238790|Foreign Domestic Helpers|2015
2540|MABEL EMPLOYMENT AGENCY|美寶僱傭公司|Shop 6A, Ground floor, Hang Fu Building, 38 Yau San Street, Yuen Long, New Territories|Yuen Long District|lat: 22.4426901|lng: 114.0307150|kavinlai@126.com|93899091|21093023|Foreign Domestic Helpers|2015
2549|HELPER SEARCH TECHNOLOGIES LIMITED|None|Unit 501, 5th floor, Tung Sun Commercial Centre, 194-200 Lockhart Road, Wan Chai, Hong Kong|Wan Chai District|lat: 22.2781546|lng: 114.1745079|helpersearchtech@gmail.com|28854111|28859080|Foreign Domestic Helpers|2015
2558|PRICERITE MAID LIMITED|實惠僱傭有限公司|Room 724, 7th floor, Nan Fung Centre, 264-298 Castle Peak Road, Tsuen Wan, New Territories|Tsuen Wan District|lat: 22.3738014|lng: 114.1163447| |35919021|31889803|Foreign Domestic Helpers|2015
2560|SSP JOYFUL EMPLOYMENT CONSULTANTS|永諾意僱傭|Shop C31A, 1st floor, Hop Yick Plaza, 23 Tai Tong Road, Yuen Long, New Territories|Yuen Long District|lat: 22.4433398|lng: 114.0287163| | | |Foreign Domestic Helpers, Local Domestic Helpers|2015
2567|Powerman Employment Limited|None|Shop 13B4, Ground floor, 15 Broadway, Mei Foo Sun Chuen, Mei Foo, Kowloon|Sham Shui Po District|lat: 22.3366356|lng: 114.1402195|teresa.mandy.powerman@gmail.com|63787969| |Foreign Domestic Helpers, Local Domestic Helpers|2015
2572|HEARTFUL EMPLOYMENT SERVICES (HK) LIMITED|明心僱傭服務(香港)有限公司|Shop 109, 1st floor, Union Plaza, Luen Wo Hui, Fanling, New Territories|North District|lat: 22.5006876|lng: 114.1398274|beafildh_2005@yahoo.com.hk|26823841|26823847|Foreign Domestic Helpers|2015
2583|Mission Light Employment Agency|美善僱傭|Room 1106, 11th floor, Wayson Commercial Building, 28 Connaught Road West, Sheung Wan, Hong Kong|Central and Western District|lat: 22.2877826|lng: 114.1489052|glppinky@gmail.com|67768923| |Foreign Domestic Helpers|2015
2609|SUN STAR EMPLOYMENT AGENCY|正星國際僱傭|Shop C13, 1st floor, Planet Square, 1-15 Tak Man Street, Hung Hom, Kowloon|Kowloon City District|lat: 22.3066600|lng: 114.1876260| | | |Foreign Domestic Helpers|2015
2621|Vast Sky Employment Limited|昊天僱傭有限公司|Shop 222B, 2nd floor, Seven Seas Shopping Centre, 121 King's Road, North Point, Hong Kong|Eastern District|lat: 22.2873295|lng: 114.1928394|vastsky_helper@yahoo.com.hk|28068803|28068970|Foreign Domestic Helpers|2015
2623|Maid Best Limited|僱好傭有限公司|Shop 3, Ground floor, Shing To Building, 32-36 Tai Po Road, Sham Shui Po, Kowloon|Sham Shui Po District|lat: 22.3275455|lng: 114.1675998|info@maidbest.com.hk|28869111|31739059|Foreign Domestic Helpers|2015
2624|Maid Best Limited|僱好傭有限公司|Shop 64D of Shop N64, 9 Mount Sterling Mall, Mei Foo Sun Chuen, Mei Foo, Kowloon|Sham Shui Po District|lat: 22.3377850|lng: 114.1388230|info@maidbest.com.hk|23709882| |Foreign Domestic Helpers, Local Domestic Helpers|2016
2627|A&F; EMPLOYMENT CENTRE|運健僱傭中心|Room 1605, 16th floor, Hollywood Plaza, 610 Nathan Road, Mong Kok, Kowloon|Yau Tsim Mong District|lat: 22.3169020|lng: 114.1702141|cwbcentre1002@yahoo.com.hk|96821622|23889057|Foreign Domestic Helpers|2015
2628|A&F; EMPLOYMENT CENTRE|運健僱傭中心|Room 726, 7th floor, Nan Fung Centre, 264-298 Castle Peak Road, Tsuen Wan, New Territories|Tsuen Wan District|lat: 22.3738049|lng: 114.1163548| |31000151|31000120|Foreign Domestic Helpers|2015
2629|A&F; EMPLOYMENT CENTRE|運健僱傭中心|Flat 1602, 16th floor, Mcdonald's Building, 46-54 Yee Wo Street, Causeway Bay, Hong Kong|Wan Chai District|lat: 22.2795382|lng: 114.1858988|cwbcentre1002@yahoo.com.hk|96821622|23889057|Foreign Domestic Helpers|2015
2630|A&F; EMPLOYMENT CENTRE|運健僱傭中心|Shop 1A, 2nd floor, Tung Yick Building, 8 Yu King Square, Yuen Long, New Territories|Yuen Long District|lat: 22.4440610|lng: 114.0287549|cwbcentre@yahoo.com.hk|96821622|23889057|Foreign Domestic Helpers|2015
2641|SMILE LADY EMPLOYMENT AGENCY|姊妹淘僱傭服務公司|Shop 207, 2nd floor, Lik Sang Plaza, 269 Castle Peak Road, Tsuen Wan, New Territories|Tsuen Wan District|lat: 22.3730140|lng: 114.1164540|smilelady.tw@gmail.com|24989840|24982740|Foreign Domestic Helpers|2015
2645|YU FUNG EMPLOYMENT AGENCY|譽豐僱傭公司|Room 830, 8th floor, Nan Fung Centre, 264-298 Castle Peak Road, Tsuen Wan, New Territories|Tsuen Wan District|lat: 22.3738049|lng: 114.1163548|yufungagency@gmail.com|35687133|35687159|Foreign Domestic Helpers|2015
2648|BLOOM MAX INTERNATIONAL LIMITED|溢成國際有限公司|Room 1113, 11th floor, Wealth Commercial Centre, 48 Kwong Wa Street, Mong Kok, Kowloon|Yau Tsim Mong District|lat: 22.3167039|lng: 114.1735912|kevin.ng2012@gmail.com|24116000| |Foreign Domestic Helpers|2015
2650|WELL-ELITE HELPER EMPLOYMENT LIMITED|智寶僱傭有限公司|Flat H, Ground floor, On Fook Industrial Building, 41-45 Kwai Fung Crescent, Kwai Chung, New Territories|Kwai Tsing District|lat: 22.3559164|lng: 114.1253926|info@well-elite.com|34683494|24191302|Foreign Domestic Helpers|2015
2658|King Master Employment Agency Co.|金達豐僱傭公司|Room 25 Flat C, 12th floor, Tung Chong Factory Building, 657 King's Road, North Point, Hong Kong|Eastern District|lat: 22.2918294|lng: 114.2078891|kingmaster.enquiry@gmail.com|21873460| |Foreign Domestic Helpers|2015
2667|NF Employment And Trading Co.|None|Shop 246B, 2nd floor, World-Wide Plaza, 19 Des Voeux Road Central, Central, Hong Kong|Central and Western District|lat: 22.2824934|lng: 114.1576903|nfemploy@yahoo.com|28135763| |Foreign Domestic Helpers, Local Domestic Helpers|2015
2669|KARRYEN EMPLOYMENT AGENCY|迦恩僱傭公司|Shop 258, 2nd floor, New Trend Plaza, 278-288 King's Road, North Point, Hong Kong|Eastern District|lat: 22.2894640|lng: 114.1948104|karryenagency@gmail.com|27088152|27088152|Foreign Domestic Helpers|2015
2672|Sun Yolk Overseas Employment Agency Limited|晨旭海外僱傭中心有限公司|Shop A40, Ground floor, Flora Plaza, 88 Pak Wo Road, Fanling, New Territories|North District|lat: 22.4858801|lng: 114.1412910|sunyolkagency@gmail.com|23660934| |Foreign Domestic Helpers|2015
2733|TAKEME EMPLOYMENT AGENCY|竹目僱傭中心|Shop 112, 1st floor, Federal Plaza, Federal Mansion, 469 Castle Peak Road, Cheung Sha Wan, Kowloon|Sham Shui Po District|lat: 22.3397030|lng: 114.1530281|takemeagency@yahoo.com.hk|23615695|35655219|Foreign Domestic Helpers, Local Domestic Helpers|2016
2749|KA YIN EMPLOYMENT CENTRE|嘉賢僱傭中心|Shop 224, Rear Level 2, Plover Cove Garden, 3 Plover Cove Road, Tai Po, New Territories|Tai Po District|lat: 22.4496130|lng: 114.1680560|hokyin26660518@yahoo.com.hk|24873111|24876111|Foreign Domestic Helpers, Local Domestic Helpers|2016
2750|KA YIN EMPLOYMENT CENTRE|嘉賢僱傭中心|Shop 15, 2nd floor, Hop Yick Commercial Centre, 33 Hop Choi Street, Yuen Long, New Territories|Yuen Long District|lat: 22.4425505|lng: 114.0301710|info@kayinagency.hk|24873111|24876111|Foreign Domestic Helpers, Local Domestic Helpers|2016
2770|Talent (Kenya) Company Limited|天叡僱傭有限公司|Room 1516, 15th floor, Hollywood Plaza, 610 Nathan Road, Mong Kok, Kowloon|Yau Tsim Mong District|lat: 22.3169020|lng: 114.1702141|lauixy6@gmail.com|37026655| |Foreign Domestic Helpers|2016
2775|Sincere Dragon Employment Centre Limited|龍誠僱傭中心有限公司|Shop 16, Ground floor, Marbella Shopping Centre, 23 On Chun Street, Sha Tin, New Territories|Sha Tin District|lat: 22.4252930|lng: 114.2274556| | | |Foreign Domestic Helpers|2016
2779|Gold Profit Employment Agency|金潤僱傭中心|Shop 38, 1st floor, Hop Yick Commercial Centre, 33 Hop Choi Street, Yuen Long, New Territories|Yuen Long District|lat: 22.4425505|lng: 114.0301710| | | |Foreign Domestic Helpers|2016
2789|JOVIAL EMPLOYMENT CENTRE|曉輝僱傭中心|Suite 2512, 25th floor, Office Tower, Langham Place, 8 Argyle Street, Mong Kok, Kowloon|Yau Tsim Mong District|lat: 22.3181739|lng: 114.1685968|pofun2000@yahoo.com.hk|97926747| |Foreign Domestic Helpers|2016
2796|Hollywood Employment Agency|荷李活僱傭中心|Room 720, 7th floor, Hollywood Plaza, 610 Nathan Road, Mong Kok, Kowloon|Yau Tsim Mong District|lat: 22.3169020|lng: 114.1702141|samsonqq@126.com|26969117| |Foreign Domestic Helpers|2016
2810|SUNFLOWER CONSULTING LIMITED|向日葵僱傭有限公司|Room 1351, 13th floor, Eton Tower, 8 Hysan Avenue, Causeway Bay, Hong Kong|Wan Chai District|lat: 22.2779504|lng: 114.1847591|sunflowerconsultinglimited@gmail.com|54048611|30138781|Foreign Domestic Helpers, Local Domestic Helpers|2016
2811|PROFESSIONAL EMPLOYMENT AGENCY|專業僱傭公司|Room 202, 2nd floor, Kam On Building, 176 Queen's Road Central, Central, Hong Kong|Central and Western District|lat: 22.2848274|lng: 114.1532400|professional@live.hk|28159488|25421161|Foreign Domestic Helpers|2016
2819|Happy Family Agency|開心果僱傭中心|Flat C, 1st floor, Season Mansion, 40-48 Tung On Street, Yau Ma Tei, Kowloon|Yau Tsim Mong District|lat: 22.3145673|lng: 114.1677856|yeni828@yahoo.com.hk|93379135| |Foreign Domestic Helpers, Local Domestic Helpers|2016
2836|GOLDEN PEAK EMPLOYMENT AGENCY|金咭僱傭服務公司|Room 506, Rear Portion, 13th floor, Nathan Apartments, 506-508 Nathan Road, Yau Ma Tei, Kowloon|Yau Tsim Mong District|lat: 22.3120233|lng: 114.1710489|gpedanny@biznetvigator.com|27893218|27877518|Foreign Domestic Helpers|2016
2843|Salok Employment Centre Limited|莎樂僱傭中心有限公司|Room 1517, 15th floor, Hollywood Plaza, 610 Nathan Road, Mong Kok, Kowloon|Yau Tsim Mong District|lat: 22.3169020|lng: 114.1702141|salok_maid@yahoo.com.hk|24162626|24130666|Foreign Domestic Helpers|2016
2848|HING LUNG INTERNATIONAL EMPLOYMENT COMPANY|興隆國際僱傭公司|Shop 17B, Ground floor, Wing Fai Plaza, 29-35 Ting Kok Road, Tai Po, New Territories|Tai Po District|lat: 22.4533805|lng: 114.1655371| | | |Foreign Domestic Helpers|2016
