english_name,chinese_name,address
english_name,chinese_name,address
JAVED, ABUZAR TRADING AS MUGHAL EXCHANGE HONG KONG|渣域亞布沙|UNIT 20, 2/F, MIRADOR MANSION, 54-64 NATHAN ROAD, TSIM SHA TSUI, KOWLOON
JD INVESTMENT (HK) CO., LIMITED|昭德投資(香港)有限公司|PORTION OF SHOP D1, G/F, YUE MAN MANSION, 304-308 NGAU TAU KOK ROAD, KWUN TONG, KOWLOON
JD INVESTMENT (HK) CO., LIMITED|昭德投資(香港)有限公司|SHOP B1 &#38; A, G/F, HING HING BLDG, 1 TAI HO ROAD, TSUEN WAN, NEW TERRITORIES
JD INVESTMENT (HK) CO., LIMITED|昭德投資(香港)有限公司|PORTION B G/F, 149 HENNESSY ROAD, WAN CHAI, HONG KONG
JD INVESTMENT (HK) CO., LIMITED|昭德投資(香港)有限公司|SHOP A5, G/F, 285 DES VOEUX ROAD CENTRAL, CENTRAL, HONG KONG
JD INVESTMENT (HK) CO., LIMITED|昭德投資(香港)有限公司|SHOP 1A, G/F, KA WING BUILDING, 534-538 NATHAN ROAD, YAU MA TEI, KOWLOON
JD INVESTMENT (HK) CO., LIMITED|昭德投資(香港)有限公司|SHOP 1, G/F, 341 SHAU KEI WAN ROAD, SHAU KEI WAN, HONG KONG
JDC CAPITAL LTD|None|FLAT A, 5/F, UNION HING YIP FACTORY BUILDING, 20 HING YIP STREET, KWUN TONG, KOWLOON
JEM LEI DAT CO|鑫利達公司|SHOP 3 &#38; 21, G/F, MAJESTIC APARTMENTS, 301-319 KING&#39;S ROAD, NORTH POINT, HONG KONG
JEM LEI DAT CO|鑫利達公司|SHOP 3, 1/F OF THE PODIUM, ADMIRALTY CENTRE, NO.18 HARCOURT ROAD, ADMIRALTY, HONG KONG
JERMICE ELENA C. TRADING AS JERMICE TRADING|None|M/F, YIK HON BUILDING, 16 TONG SHUI ROAD, NORTH POINT, HONG KONG
JIN CHENG PRIVATE LIMITED|None|ROOM 1846, 18/F, RADIO CITY, 505-511 HENNESSY ROAD, CAUSEWAY BAY, HONG KONG
JM PAY INTERNET TECHNOLOGY LIMITED|積木支付網絡技術有限公司|FLAT 3H, 14/F, BLOCK A, PO YIP BUILDING, 62-70 TEXACO ROAD, TSUEN WAN, NEW TERRITORIES
JOINT PROFIT INC LIMITED|駿利行有限公司|FLAT 320, 3/F, PENINSULA CENTRE, 67 MODY ROAD, TSIM SHA TSUI, KOWLOON
JOYFUL START LIMITED|啓怡有限公司|SHOP G028, G/F, KOLOUR. TSUEN WAN I, 68 CHUNG ON STREET, TSUEN WAN, NEW TERRITORIES
JTB (HONG KONG) LIMITED|佳天美香港有限公司|ROOM 101A &#38; 102, 1/F, TWO HARBOURFRONT, 22 TAK FUNG STREET, HUNG HOM, KOWLOON
JUAN HUNG HUNG TRADING AS CHENG SUNG MONEY CHANGER|阮紅泓 營業名稱 銀信人民幣找換店|ROOM 05, 10/F, LOON KEE BLDG, 267-275 DES VOEUX RD CENTRAL, CENTRAL, HONG KONG
K&#38;H INC LIMITED|港顯有限公司|SHOP 2C, G/F, WAH WAN INDUSTRIAL BUILDING, 2 KIN FAT LANE, TUEN MUN, NEW TERRITORIES
KA YING TRADING CO.|嘉盈貿易公司|SHOP 31, G/F, KWUN TONG PLAZA, 68 HOI YUEN ROAD, KWUN TONG, KOWLOON
KAM FUNG (SINO) MONEY EXCHANGE LIMITED|金豐兌換(中港)有限公司|SHOP B2, G/F, 119 - 120 CONNAUGHT ROAD CENTRAL, CENTRAL, HONG KONG
KAM FUNG AGENT (ASIA) LIMITED|錦鋒代理(亞洲)有限公司|FLAT 5, 4/F, FO TAN INDUSTRIAL CENTRE, 26-28 AU PUI WAN STREET, FO TAN SHA TIN, NEW TERRITORIES
KAM IP SING PETER TRADING AS SKY MONEY CHANGER|甘業成 營業名稱 中天找換公司|SHOP 10-A, G/F, EMPIRE COURT, 2-4 HYSAN AVENUE, CAUSEWAY BAY, HONG KONG
KAM SHUN REMITTANCE TRADE LIMITED|金信匯款貿易有限公司|SHOP 1, G/F, FAR EAST MANSION, 5-6 MIDDLE ROAD, TSIM SHA TSUI, KOWLOON
KAM SO KAM|金素琴 營業名稱 香香人民幣兌換店|SHOP B56A, 1/F, GOODRICH GARDEN SHOPPING ARCADE, 9 LEUNG TAK STREET, TUEN MUN, NEW TERRITORIES
KAMAN DEVELOPMENT LIMITED TRADING AS SUN TAK FOOK JEWELLERY COMPANY|加明發展有限公司 營業名稱 新德福珠寶金行|G/F, 57 TAI KOK TSUI ROAD, TAI KOK TSUI, KOWLOON
KASHUN TRADING CO., LIMITED|嘉順貿易實業有限公司|SHOP 7, G/F, TUNGNING BUILDING, 125-126 CONNAUGHT ROAD, CENTRAL, HONG KONG
KAYARAYA LIMITED|豐家有限公司|SHOP S75 &#38; S76, G/F, SAN HUI MARKET, TUEN MUN, NEW TERRITORIES
KAYARAYA LIMITED|豐家有限公司|G/F, 48 NGA TSIN LONG ROAD, KOWLOON CITY, KOWLOON
KAYARAYA LIMITED|豐家有限公司|SHOP C, G/F, 102-108 CHUN YEUNG STREET, NORTH POINT, HONG KONG
KAYARAYA LIMITED|豐家有限公司|FLAT 84, SHEUNG TAK MARKET, SHEUNG TAK PLAZA, 2 TONG MING STREET, TSEUNG KWAN O, NEW TERRITORIES
KAYARAYA LIMITED|豐家有限公司|SHOP 7, 1/F, NORTH POINT MARKET, TSAI TSE MUI ROAD, NORTH POINT, HONG KONG
KAYARAYA LIMITED|豐家有限公司|SHOP 8, G/F, FA YUEN STREET MARKET, MONG KOK, KOWLOON
KEENLINK FOREIGN EXCHANGE|銳通找換店|WORKSHOP C2, 7/F, TML TOWER, 3 HOI SHING ROAD, TSUEN WAN, NEW TERRITORIES
KENNEDY TERENCE ALBERT TRADING AS CHUEN SHING FOREIGN EXCHANGE REMITTANCE CO|艾文倫 營業名稱 中盛外幣找換滙款公司|SHOP A1, G/F, 475 KING&#39;S ROAD, NORTH POINT, HONG KONG
KEY POWER INTERNATIONAL INVESTMENT LIMITED TRADING AS FUNG KEE FOREIGN EXCHANGE|啟能國際投資有限公司 營業名稱 豐記找換店|SHOP 21, G/F, MAN SUN HOUSE, 163-173 PORTLAND STREET, MONG KOK, KOWLOON
KEYBASE GLOBAL (HK) LIMITED TRADING AS AP MART|None|SHOP 16, LEK YUEN MARKET, LEK YUEN EST, SHA TIN, NEW TERRITORIES
KEYBASE GLOBAL (HK) LIMITED TRADING AS AP MART|None|1/F, NO. 8 STONE NULLAH LANE, WAN CHAI, HONG KONG
KEYBASE GLOBAL (HK) LIMITED TRADING AS AP MART|None|SHOP 4, G/F, COMFORT COURT, 52 THIRD STREET, SAI YING PUN, HONG KONG
KEYBASE GLOBAL (HK) LIMITED TRADING AS AP MART|None|G/F, HAPPY BLDG, 2 TSO KUNG ST, TSUEN WAN, NEW TERRITORIES
KEYBASE GLOBAL (HK) LIMITED TRADING AS AP MART|None|FLAT/RM 79-80, FU SHIN ESTATE MARKET, FU SHIN ESTATE, TAI PO, NEW TERRITORIES
KEYBASE GLOBAL (HK) LIMITED TRADING AS AP MART|None|SHOP 1, G/F, WUN FAT SHOPPING ARCADE, 8 WANG FAT PATH, YUEN LONG, NEW TERRITORIES
KEYBASE GLOBAL (HK) LIMITED TRADING AS AP MART|None|FLAT/RM 4, HIN KENG ESTATE MARKET, HIN KENG ESTATE, TAI WAI SHA TIN, NEW TERRITORIES
KEYBASE GLOBAL (HK) LIMITED TRADING AS AP MART|None|SHOP 6A, G/F, FOOK ON BLDG, WAN TAU SQUARE, TAI PO, NEW TERRITORIES
KEYBASE GLOBAL (HK) LIMITED TRADING AS AP MART|None|FLAT/RM 8A&#38;8C, G/F, 8 SUGAR STREET, CAUSEWAY BAY, HONG KONG
KEYBASE GLOBAL (HK) LIMITED TRADING AS AP MART|None|FLAT/RM 10, YAU TONG MARKET, 80 LEI YUE MUN ROAD, YAU TONG, KOWLOON
KEYBASE GLOBAL (HK) LIMITED TRADING AS AP MART|None|STALL 9-10, CHUN SHEK ESTATE MARKET, SHA TIN, NEW TERRITORIES
KEYBASE GLOBAL (HK) LIMITED TRADING AS AP MART|None|SHOP NO. 101, G/F, THE COMMERCIAL DEVELOPMENT LOK HIN TERRACE, 350 CHAI WAN ROAD, CHAI WAN, HONG KONG
KEYBASE GLOBAL (HK) LIMITED TRADING AS AP MART|None|PORTION D1, G/F, 15 FA PO ST, YAU YAT CHUEN, KOWLOON
KEYBASE GLOBAL (HK) LIMITED TRADING AS AP MART|None|SHOP D, G/F, WING FAT BUILDING, NO 114-120 CHUN YEUNG STREET, NORTH POINT, HONG KONG
KEYBASE GLOBAL (HK) LIMITED TRADING AS AP MART|None|MKT STALL 28B, G/F, LUCKY MKT  YU CHUI SHOPPING CTR, YU CHUI COURT, 2 NGAU PEI SHA ST, SHA TIN, NEW TERRITORIES
KEYBASE GLOBAL (HK) LIMITED TRADING AS AP MART|None|SHOP 11, HENG FA ESTATE MARKET, CHAI WAN, HONG KONG
KEYBASE GLOBAL (HK) LIMITED TRADING AS AP MART|None|SHOP G34-35, G/F, MARINA SQUARE (EAST WING), SOUTH HORIZONS, AP LEI CHAU, HONG KONG
KEYBASE GLOBAL (HK) LIMITED TRADING AS AP MART|None|SHOP 69A, G/F, TAI ON BLDG, 57-87 SHAU KEI WAN ROAD, SAI WAN HO, HONG KONG
KEYBASE GLOBAL (HK) LIMITED TRADING AS AP MART|None|SHOP 408, G/F, A, COMMERCIAL, TAI YUEN ESTATE, 10 TING KOK ROAD, TAI PO, NEW TERRITORIES
KEYBASE GLOBAL (HK) LIMITED TRADING AS AP MART|None|SHOP M57-58, G/F, FORTUNE CITY ONE MARKET, CITYONE, SHA TIN, NEW TERRITORIES
KEYBASE GLOBAL (HK) LIMITED TRADING AS AP MART|None|STALL NOS. 425 AND 426, G/F, COMMERCIAL CENTRE I (AREA 2), LOK FU ESTATE, 198 JUNCTION ROAD, LOK FU, KOWLOON
KEYBASE GLOBAL (HK) LIMITED TRADING AS AP MART|None|SHOP D07, OI MAN ESTATE MARKET, 60 CHUNG HAU STREET, HO MAN TIN, KOWLOON
KEYBASE GLOBAL (HK) LIMITED TRADING AS AP MART|None|FLAT/RM D1106, G/F, COMMERCIAL/CAR PARK BLOCK, YAU OI ESTATE, YAU OI ROAD, TUEN MUN, NEW TERRITORIES
KEYBASE GLOBAL (HK) LIMITED TRADING AS AP MART|None|FLAT 38, 39 &#38; 40, G/F, MEI LAM SHOPPING CENTRE, MEI LAM ESTATE, 30 MEI TIN ROAD, TAI WAI SHA TIN, NEW TERRITORIES
KEYBASE GLOBAL (HK) LIMITED TRADING AS AP MART|None|FLAT /ROOM M13, G/F, BELVEDERE SQUARE MARKET, BELVEDERE GARDEN, PHASE 3, 625 CASTLE PEAK ROAD, TSUEN WAN, NEW TERRITORIES
KEYBASE GLOBAL (HK) LIMITED TRADING AS AP MART|None|STALL 19 &#38; 35, G/F, KWAI CHUNG MARKET, KWAI CHUNG SHOPPING CTR, SHEUNG KOK STREET, KWAI CHUNG, NEW TERRITORIES
KEYBASE GLOBAL (HK) LIMITED TRADING AS AP MART|None|SHOP 52-54, G/F, SAU MAU PING MARKET, SAU MAU PING SHOPPING CENTRE, KWUN TONG, KOWLOON
KEYBASE GLOBAL (HK) LIMITED TRADING AS AP MART|None|SHOP 05-06, SIU SAI WAN MARKET, 10 SIU SAI WAN ROAD, CHAI WAN, HONG KONG
KEYBASE GLOBAL (HK) LIMITED TRADING AS AP MART|None|TW66-67, L1/F, TAI WO MARKET, TAI WO PLAZA, TAI PO, NEW TERRITORIES
KEYBASE GLOBAL (HK) LIMITED TRADING AS AP MART|None|SHOP M103 &#38; 105, G/F, TIN SHING MARKET PLACE, TIN SHING COURT, TIN SHUI WAI, NEW TERRITORIES
KEYBASE GLOBAL (HK) LIMITED TRADING AS AP MART|None|STALL M407 &#38; M408, L1/F, BUTTERFLY PLAZA, BUTTERFLY EST, 1 WU CHUI ROAD, TUEN MUN, NEW TERRITORIES
KEYBASE GLOBAL (HK) LIMITED TRADING AS AP MART|None|FLAT LK101, G/F, LEUNG KING PLAZA, LEUNG KING EST, 31 TIN KING ROAD, TUEN MUN, NEW TERRITORIES
KEYBASE GLOBAL (HK) LIMITED TRADING AS AP MART|None|STALL YT45, YAT TUNG MAKET, YAT TUNG EST., 8 YAT TUNG STREET, TUNG CHUNG LANTAU ISLAND, NEW TERRITORIES
KEYBASE GLOBAL (HK) LIMITED TRADING AS AP MART|None|STALL NO. LH6 &#38;7, LUNG HANG MARKET, LUNG HANG ESTATE, SHA TIN, NEW TERRITORIES
KEYBASE GLOBAL (HK) LIMITED TRADING AS AP MART|None|ROOM 24-25, G/F, WHAMPOA 108 SHOPPING CENTER, 19-23 MAN TAI STREET, HUNG HOM, KOWLOON
KEYBASE GLOBAL (HK) LIMITED TRADING AS AP MART|None|FLAT G35, G/F, SUI WO COMMERCIAL CENTRE, SUI WO COURT, SHA TIN, NEW TERRITORIES
KEYBASE GLOBAL (HK) LIMITED TRADING AS AP MART|None|FLAT CF140, G/F, CHEUNG FAT MARKET, CHEUNG FAT ESTATE, TSING YI, NEW TERRITORIES
KEYBASE GLOBAL (HK) LIMITED TRADING AS AP MART|None|SHOP L15A, LEE ON MARKET, LEE ON ESTATE, MA ON SHAN, NEW TERRITORIES
KEYBASE GLOBAL (HK) LIMITED TRADING AS AP MART|None|FLAT KY29, KAI YIP MARKET, KAI YIP ESTATE, KOWLOON BAY, KOWLOON
KEYBASE GLOBAL (HK) LIMITED TRADING AS AP MART|None|FLAT M2, G/F, FU TUNG PLAZA, FU TUNG ESTATE, 6 FU TUNG STREET, TUNG CHUNG LANTAU ISLAND, NEW TERRITORIES
KEYBASE GLOBAL (HK) LIMITED TRADING AS AP MART|None|UNIT 8, G/F, CHUANG&#39;S HEIGHTS, 30 FACTORY STREET, SHAU KEI WAN, HONG KONG
KEYBASE GLOBAL (HK) LIMITED TRADING AS AP MART|None|SHOP 14, G/F, SHEK LEI EST MARKET, KWAI CHUNG, NEW TERRITORIES
KEYBASE GLOBAL (HK) LIMITED TRADING AS AP MART|None|SHOP S7 &#38; S8, G/F, OCEANIC MANSION, REAR PORTION, 1010-1030 KING&#39;S ROAD, QUARRY BAY, HONG KONG
KEYBASE GLOBAL (HK) LIMITED TRADING AS AP MART|None|SHOP B201A, BAN FUNG HOUSE, FUNG TAK SHOPPING CENTRE, FUNG TAK EST, WONG TAI SIN, KOWLOON
KEYBASE GLOBAL (HK) LIMITED TRADING AS AP MART|None|FLAT/RM S12, 1/F, RIVIERA GARDEN SHOPPING CENTRE, RIVIERA GARDEN, TSUEN WAN, NEW TERRITORIES
KEYBASE GLOBAL (HK) LIMITED TRADING AS AP MART|None|FLAT A, 5/F, UNION HING YIP FACTORY BLDG, 20 HING YIP STREET, KWUN TONG, KOWLOON
KEYBASE GLOBAL (HK) LIMITED TRADING AS AP MART|None|SHOP 10, JUBILEE GARDEN MARKET, FO TAN, SHA TIN, NEW TERRITORIES
KEYBASE GLOBAL (HK) LIMITED TRADING AS AP MART|None|FLAT 6B, G/F, TAI PING MARKET, 51-67C KAI TIN ROAD, LAM TIN, KOWLOON
KEYBASE GLOBAL (HK) LIMITED TRADING AS AP MART|None|FLAT 71 &#38; 71C, 1/F, FU FAI GARDEN, MA ON SHAN, NEW TERRITORIES
KEYBASE GLOBAL (HK) LIMITED TRADING AS AP MART|None|FLAT G63, G/F, COME ON BUILDING, 387 CASTLE PEAK ROAD, TUEN MUN, NEW TERRITORIES
KEYBASE GLOBAL (HK) LIMITED TRADING AS AP MART|None|SHOP A, G/F, NO 83 SHUNG YAN CIRCUIT, KWUN TONG, KOWLOON
KEYBASE GLOBAL (HK) LIMITED TRADING AS AP MART|None|SHOP G, G/F, TUNG NAM FTY BLDG, 40 MA TAU KOK ROAD, TO KWA WAN, KOWLOON
KEYBASE GLOBAL (HK) LIMITED TRADING AS AP MART|None|STALL NO(S). 46, 1/F, TSZ WAN SHAN LUCKY MARKET, TSZ WAN SHAN SHOPPING CTR, TSZ WAN SHAN, KOWLOON
KEYTREX (H.K) LIMITED|None|UNIT 1112, 11/F, CONCORDIA PLAZA, 1 SCIENCE MUSEUM ROAD, TSIM SHA TSUI, KOWLOON
KHAJITPORNPHAN PHANTHIRA TRADING AS L &#38; P COMPANY|張美如|FLAT 4, G/F, HILLSIDE VILLAS, 64 NGA TSIN WAI ROAD, KOWLOON CITY, KOWLOON
KHAJITPORNPHAN PHANTHIRA TRADING AS L &#38; P COMPANY|張美如|FLAT 3, G/F, HILLSIDE VILLAS, 64 NGA TSIN WAI ROAD, KOWLOON CITY, KOWLOON
KHAN NADEEM TRADING AS ROYAL EXCHANGE CO|亞輝|FLAT G26, G/F, HANKOW CENTRE, 1A MIDDLE ROAD, TSIM SHA TSUI, KOWLOON
KHAN, ASAF MAHMOOD TRADING AS TOKO REJEKI|None|SHOP YT29, YAT TUNG WET MARKET, TUNG CHUNG LANTAU ISLAND, NEW TERRITORIES
KHEMKA PAWAN KUMAR TRADING AS GURU EXCHANGE CO.|伯瓦|SHOP 95, G/F, CHUNGKING MANSION, 36-44 NATHAN ROAD, TSIM SHA TSUI, KOWLOON
KHRISNAWATI|福昇東南亞商店|SHOP B8-9, 1/F, BROADWAY PLAZA, 2-12 QUEEN&#39;S ROAD WEST, SHEUNG WAN, HONG KONG
KI FUNG COMPANY LIMITED|麒豐有限公司|ROOM 2003, 20/F, WING TUCK COMMERCIAL CENTRE, 177-183 WING LOK STREET, SHEUNG WAN, HONG KONG
KIANI SAJID M. TRADING AS UAEE HK. EXCHANGE|沙枝|SHOP 12, G/F, HANKOW APARTMENTS, 43-49A HANKOW ROAD, TSIM SHA TSUI, KOWLOON
KIM LEE INC LIMITED|None|ROOM A, 8/F, AIK SAN MANSION, 355-361 KING&#39;S ROAD, NORTH POINT, HONG KONG
KIM YEE EXCHANGE LIMITED|金宜找換有限公司|SHOP M21B, KWUN TONG PLAZA, 68 HOI YUEN ROAD, KWUN TONG, KOWLOON
KIN SHING EXCHANGE LIMITED|金盛找換有限公司|SHOP A2, G/F, CHAMPION BUILDING, 287-291 DES VOEUX RD CENTRAL, SHEUNG WAN, HONG KONG
KIN SHING EXCHANGE LIMITED|金盛找換有限公司|SHOP B, G/F, 31 SOY STREET, MONG KOK, KOWLOON
KIN SHING EXCHANGE LIMITED|金盛找換有限公司|SHOP B, G/F, ON MAY MANSION, 595-599A SHANGHAI STREET. 6A-6C, ARGYLE ST., MONG KOK, KOWLOON
KIN SHING MONEY EXCHANGE CO LTD|堅成找換有限公司|SHOP 87, G/F, CHUNGKING MANSIONS, 36-44 NATHAN ROAD, TSIM SHA TSUI, KOWLOON
KINCHENG EXCHANGE LIMITED|金城找換有限公司|SHOP A3C, G/F, CHAMPION BUILDING, 289 DES VOEUX RD CENTRAL, SHEUNG WAN, HONG KONG
KINCHENG EXCHANGE LIMITED|金城找換有限公司|SHOP 3, G/F, FORTUNE BUILDING, 152 LOCKHART ROAD, WAN CHAI, HONG KONG
KINCHENG EXCHANGE LIMITED|金城找換有限公司|SHOP 2A, G/F, TSIM SHA TSUI MANSION, 36-50 LOCK ROAD, TSIM SHA TSUI, KOWLOON
KINCHENG EXCHANGE LIMITED|金城找換有限公司|SHOP A, G/F, KILUNG BUILDING, 369,371,373, 377 &#38; 379 PORTLAND STREET, MONG KOK, KOWLOON
KING BUSINESS MANAGEMENT CO., LIMITED|建盛業管理有限公司|14/F, HOI KIU COMMERCIAL BUILDING, 158 CONNAUGHT ROAD CENTRAL, SHEUNG WAN, HONG KONG
KING FOOK INTERNATIONAL MONEY EXCHANGE (KOWLOON) LIMITED|None|M/F, KING FOOK BUILDING, 30-32 DES VOEUX ROAD CENTRAL, CENTRAL, HONG KONG
KING FORTUNE INC LIMITED|桂福有限公司|ROOM 1422, 14/F, RADIO CITY, 505-511 HENNESSY ROAD, CAUSEWAY BAY, HONG KONG
KING HONOUR RICHTONE LIMITED|金譽滙通有限公司|SUITE 1018, 10/F, OCEAN CENTER, 5 CANTON ROAD, TSIM SHA TSUI, KOWLOON
KING ON INTERNATIONAL TRADING LIMITED TRADING AS CHINA &#38; HK RENMINBI EXCHANGE|健安國際貿易有限公司 營業名稱 滙通中港人民幣找換行|FLAT 8, G/F, SHOPPING ARCADE SHUI KING BUILDING, 138-184 WO YI HOP ROAD, KWAI CHUNG, NEW TERRITORIES
KINGDOM HARVEST INC LIMITED TRADING AS WEMIT|御禾有限公司|ROOM 2301, 23/F, FUTURA PLAZA, 111 - 113 HOW MING STREET, KWUN TONG, KOWLOON
KIUNG JIAW FUI TRADING AS USAHA JAYA TOKO INDONESIA CO.|龔友惠 營業名稱 友成東南亞食品|SHOP 7, AP LEI CHAU ESTATE MARKET, 330 AP LEI CHAU BRIDGE RD, AP LEI CHAU, HONG KONG
KONG FUNG RMB (FOREIGN) EXCHANGE LIMITED|港豐人民幣(外幣)找換有限公司|SHOP L, G/F, CARNARVON MANSION 8-12E, CARNARVON ROAD, 8A-8H,8J &#38; 8K HUMPHREYS AVENUE, TSIM SHA TSUI, KOWLOON
KONG FUNG RMB EXCHANGE DEVELOPMENT LIMITED|港豐人民幣找換發展有限公司|SHOP 53, 55 &#38; PORTION OF SHOP 51, 52, G/F, NEW MANDARIN PLAZA, 14 SCIENCE MUSEUM ROAD, TSIM SHA TSUI, KOWLOON
KONG FUNG RMB EXCHANGE DEVELOPMENT LIMITED|港豐人民幣找換發展有限公司|PORTION OF SHOP Z KNOWN AS SHOP Z2, G/F, EURO TRADE CENTRE, 13-14 CONNAUGHT ROAD CENTRAL, CENTRAL, HONG KONG
KONG FUNG RMB EXCHANGE DEVELOPMENT LIMITED|港豐人民幣找換發展有限公司|SHOP 1, G/F, CHIP LEE BUILDING, 18, 18A, 20 &#38; 20A MONG KOK ROAD, 178, 180 &#38; 182 SAI YEUNG CHOI ST. SOUTH, MONG KOK, KOWLOON
KONG FUNG RMB EXCHANGE DEVELOPMENT LIMITED|港豐人民幣找換發展有限公司|SPACE G-01 (A), G/F, CYBER TALK, HONOUR HOUSE, 375-381 &#38; 375A-379A NATHAN ROAD, 24 KANSU STREET, YAU MA TEI, KOWLOON
KONG FUNG RMB EXCHANGE REMITTANCE LIMITED|港豐人民幣找換匯款有限公司|ROOM A4 &#38; A5, G/F, ETON BUILDING, 288 DES VOEUX ROAD CENTRAL, SHEUNG WAN, HONG KONG
KONG FUNG RMB EXCHANGE REMITTANCE LIMITED|港豐人民幣找換匯款有限公司|SHOP 2, G/F, HEALEY BLDG,, NOS. 211-223 CASTLE PEAK ROAD, &#38;, NOS. 2&#38;6-10 KIK YEUNG ROAD, YUEN LONG, NEW TERRITORIES
KUNG KWOK LAI TRADING AS GOOD GOOD MONEY EXCHANGE CO.|龔國禮 營業名稱 好好外幣找換公司|SHOP 77, 1/F, HOUSTON CENTRE, 63 MODY ROAD, TSIM SHA TSUI EAST, TSIM SHA TSUI, KOWLOON
KWOK HAK MUI TRADING AS COM PO REMINBI EXCHANGE|郭克妹 營業名稱 金宝人民幣找換店|SHOP 32A, G/F, HO MONGKOK SHOPPING CENTRE, 163-173 PORTLAND STREET, MONG KOK, KOWLOON
KWOK MAN MAN TRADING AS TT CITY MONEY EXCHANGE|郭敏敏 營業名稱 匯城人民幣找換店|SHOP B2, G/F, TAK YAN HSE PHASE 2, 61-63 HEUNG WO ST, TSUEN WAN, NEW TERRITORIES
KWOK SAU YING TRADING AS FU SHUN INT&#39;L DEVELOPMENT CO|郭秀英 營業名稱 富信國際發展公司|FRONT PORTION NO. 1, G/F, 142 CHUNG ON STREET, TSUEN WAN, NEW TERRITORIES
LAI MI YI TRADING AS FLOURISH FOREIGN EXCHANGE COMPANY|賴美怡 營業名稱 豐盛外幣人民幣找換行|SHOP A1, G/F, KAM MA BUILDING, 16 CAMERON ROAD, TSIM SHA TSUI, KOWLOON
LAI YUN HO TRADING AS CHUNG KONG REMINBI &#38; FOREIGN MONEY EXCHANGE CO.|賴潤浩 營業名稱 中港人民幣外幣找換|PORTION OF SHOP 4, G/F, PENINSULA APARTMENTS, 16 MODY ROAD, TSIM SHA TSUI, KOWLOON
LAI YUN HO TRADING AS YUET KONG REMINBI &#38; FOREIGN MONEY EXCHANGE CO|賴潤浩 營業名稱 粵港人民幣外幣找換行|SHOP 1, GOODFIT COMM BLDG, 7 FLEMING RD, WAN CHAI, HONG KONG
LAM HIU HUNG TRADING AS BEST TRADE RENMINGBI EXCHANGE CO.|林晓紅 營業名稱 兌佳人民幣找換行|SHOP 91A, G/F (LEVEL 2) KWAI CHUNG PLAZA, 7-11 KWAI FOO RD, KWAI CHUNG, NEW TERRITORIES
LAM KAI HEI TRADING AS GLOBAL PLUS COMPANY|林佳禧 營業名稱 千匯公司|ROOM 7, 15/F, WING FUNG INDUSTRIAL BUILDING, 40-50 SHA TSUI ROAD, TSUEN WAN, NEW TERRITORIES
LAM KAM DAI TRADING AS KAM YUEN R.M.B. MONEY EXCHANGE|林錦地 營業名稱 鑫源人民幣找換店|G/F, BLOCK A, I-FENG MANSION, 237 TO KWA WAN ROAD, TO KWA WAN, KOWLOON
LAM KAM HA TRADING AS YIN TONG RMS MONEY CHANGER CO.|林錦霞 營業名稱 銀通人民幣找換行|SHOP B2 (PORTION B), G/F, KA WOO BUILDING, 131-137 WOO SUNG STREET, JORDAN, KOWLOON
LAM KING TRADING AS PRINCE MONEY EXCHANGE|林競 營業名稱 太子人民幣(外幣)找換店|SHOP 44, G/F, RICHLAND GARDEN COMMERCIAL COMPLEX, 138 WU CHUI ROAD, TUEN MUN, NEW TERRITORIES
LAM TIN WAI TRADING AS GOLD FENG RMB EXCHANGE CO|林天偉 營業名稱 金豐滙兌鋪|SHOP C2, G/F, MANSION BLDG, 842,844,848, 850&#38;850A KING&#39;S RD &#38; 15-19 MANSION STREET,, QUARRY BAY, HONG KONG
LAM WING YAN TRADING AS GIGI EXCHANGE|林穎欣 營業名稱 珠珠找換店|SHOP AT SIDE OF THE REAR STAIRCASE, G/F, WING LOCK HOUSE, 14 PEKING ROAD, TSIM SHA TSUI, KOWLOON
LAM YING LUNG TRADING AS KA WAH FOREIGN CURRENCY EXCHANGE COMPANY|林映龍 營業名稱 嘉華外幣兌換公司|FLAT C106B, G/F, BLOCK C, WHAMPOA BLDG, 97A BAKER STREET, HUNG HOM, KOWLOON
LAM YUK LING TRADING AS KAM KONG MONEY EXCHANGE COMPANY|林玉玲 營業名稱 金港找換公司|SHOP 1, G/F, BOWRING COMMERCIAL CENTRE, 150 WOO SUNG STREET, JORDAN, KOWLOON
LAN TING EDUCATION FOUNDATION LIMITED TRADING AS LAN TING EDUCATION FOUNDATION|蘭亭文教基金會有限公司 營業名稱 蘭亭文教基金會|FLAT 2210A, 22/F, WU CHUNG HOUSE, 213 QUEEN&#39;S ROAD EAST, WAN CHAI, HONG KONG
LAU CHI FUNG TRADING AS PO WU FOREIGN EXCHANGE|劉知豐 營業名稱 寶湖外幣找換店|SHOP C83A &#38; C83B, 1/F, KINGSWOOD RICHLY PLAZA, LOCWOOD CRT, KINGSWOOD VILLAS, TIN SHUI WAI, NEW TERRITORIES
LAU SIU LAN TRADING AS CHINA SILVER REMITTANCE REMINBI EXCHANGE CO|劉小蘭 營業名稱 中銀滙人民幣找換行|SHOP J, G/F, 26-28 LUNG SUM AVE, SHEUNG SHUI, NEW TERRITORIES
LAU TIM WAH TRADING AS HARVEST OF GREAT COMPANY|劉添華 營業名稱 豪稼公司|ROOM A1, 9/F, BLOCK A, FORTUNE TERRACE, 4-16 TAK SHING STREET, TSIM SHA TSUI, KOWLOON
